tic_id,label,source_catalog,disposition,period_days,epoch_btjd,depth_ppm,duration_hours,tmag,notes,mission
8742590,planet,kepler_cumulative_koi,CONFIRMED,49.4781446,141.82465,496.6,2.493,14.427,,kepler
12070811,planet,kepler_cumulative_koi,CONFIRMED,12.3935651,178.74725,916.6,3.8896,15.505,,kepler
3967326,planet,kepler_cumulative_koi,CONFIRMED,4.19577385,135.17605,874.2,2.1557,15.168,,kepler
5269467,planet,kepler_cumulative_koi,CONFIRMED,33.8677783,137.51532,894.8,3.72,15.81,,kepler
9950612,planet,kepler_cumulative_koi,CONFIRMED,45.9029768,166.55667,361.8,5.0041,13.177,multi-KOI star (kepid shared across KOIs),kepler
12066335,planet,kepler_cumulative_koi,CONFIRMED,10.06524317,136.28906,1053.3,1.369,15.385,multi-KOI star (kepid shared across KOIs),kepler
7107802,planet,kepler_cumulative_koi,CONFIRMED,10.41728722,137.45784,210.4,4.125,14.746,multi-KOI star (kepid shared across KOIs),kepler
10965588,planet,kepler_cumulative_koi,CONFIRMED,62.8917493,139.12778,791.0,6.831,15.481,,kepler
3102384,planet,kepler_cumulative_koi,CONFIRMED,10.573751447,175.067739,298.9,1.7259,11.457,,kepler
5219234,planet,kepler_cumulative_koi,CONFIRMED,5.48711441,356.0773,1328.6,2.93,15.812,multi-KOI star (kepid shared across KOIs),kepler
12302530,planet,kepler_cumulative_koi,CONFIRMED,5.931196562,174.796908,1007.4,2.4999,14.258,multi-KOI star (kepid shared across KOIs),kepler
6838050,planet,kepler_cumulative_koi,CONFIRMED,6.51003001,172.91588,602.8,3.3095,14.825,,kepler
8235924,planet,kepler_cumulative_koi,CONFIRMED,0.588001053,132.058754,297.4,1.1451,14.934,,kepler
11138155,planet,kepler_cumulative_koi,CONFIRMED,4.959319244,172.2585292,9802.0,2.22739,15.263,,kepler
7898352,planet,kepler_cumulative_koi,CONFIRMED,127.2824442,163.89,8088.6,7.1545,15.505,multi-KOI star (kepid shared across KOIs),kepler
3239945,planet,kepler_cumulative_koi,CONFIRMED,21.803708,139.07199,246.4,3.369,14.023,multi-KOI star (kepid shared across KOIs),kepler
2557816,planet,kepler_cumulative_koi,CONFIRMED,9.3789167,176.45197,563.5,3.3427,14.72,,kepler
9520838,planet,kepler_cumulative_koi,CONFIRMED,105.3035093,207.17015,1362.2,6.214,14.986,,kepler
8822216,planet,kepler_cumulative_koi,CONFIRMED,6.996926239,175.914281,1317.4,2.7374,14.807,multi-KOI star (kepid shared across KOIs),kepler
9787239,planet,kepler_cumulative_koi,CONFIRMED,0.742957911,133.27936,843.3,0.6688,15.801,multi-KOI star (kepid shared across KOIs),kepler
9635606,planet,kepler_cumulative_koi,CONFIRMED,48.8882668,153.8341,462.8,6.468,14.985,,kepler
8883329,planet,kepler_cumulative_koi,CONFIRMED,9.18244299,134.04601,87.6,4.318,13.223,multi-KOI star (kepid shared across KOIs),kepler
4827723,planet,kepler_cumulative_koi,CONFIRMED,7.23858162,171.21912,268.2,3.1199,13.359,,kepler
10001368,planet,kepler_cumulative_koi,CONFIRMED,4.76831033,134.86116,251.8,3.2363,14.083,,kepler
5374403,planet,kepler_cumulative_koi,CONFIRMED,40.8366307,152.87346,264.8,4.956,14.05,,kepler
6153407,planet,kepler_cumulative_koi,CONFIRMED,5.99078221,134.53899,69.9,1.699,10.884,,kepler
9642292,planet,kepler_cumulative_koi,CONFIRMED,15.1408916,143.74584,476.8,4.359,15.679,,kepler
9595827,planet,kepler_cumulative_koi,CONFIRMED,3.905081685,133.4150433,21340.5,2.8213,15.127,,kepler
3218908,planet,kepler_cumulative_koi,CONFIRMED,18.92537246,149.49558,640.9,3.9835,14.604,multi-KOI star (kepid shared across KOIs),kepler
7673192,planet,kepler_cumulative_koi,CONFIRMED,11.24284815,136.32084,136.0,4.241,13.268,multi-KOI star (kepid shared across KOIs),kepler
11611600,planet,kepler_cumulative_koi,CONFIRMED,1.219568047,133.460233,494.9,1.5681,15.127,,kepler
11621223,planet,kepler_cumulative_koi,CONFIRMED,4.903321801,172.900587,334.5,2.8887,13.174,,kepler
11709244,planet,kepler_cumulative_koi,CONFIRMED,4.544436472,134.90159,879.3,1.8141,15.009,multi-KOI star (kepid shared across KOIs),kepler
9904006,planet,kepler_cumulative_koi,CONFIRMED,55.1866213,180.75953,375.5,9.133,13.573,multi-KOI star (kepid shared across KOIs),kepler
8883329,planet,kepler_cumulative_koi,CONFIRMED,14.6134781,140.41368,72.8,5.266,13.223,multi-KOI star (kepid shared across KOIs),kepler
8158127,planet,kepler_cumulative_koi,CONFIRMED,4.08897299,135.76402,157.9,3.585,14.5,multi-KOI star (kepid shared across KOIs),kepler
10328393,planet,kepler_cumulative_koi,CONFIRMED,15.99560373,144.2399,221.7,3.471,14.017,multi-KOI star (kepid shared across KOIs),kepler
8008067,planet,kepler_cumulative_koi,CONFIRMED,157.0659976,481.26942,551.4,8.1289,12.701,multi-KOI star (kepid shared across KOIs),kepler
11090765,planet,kepler_cumulative_koi,CONFIRMED,21.21712312,171.64936,636.0,5.89,14.56,,kepler
2304320,planet,kepler_cumulative_koi,CONFIRMED,16.54081386,133.95274,370.0,2.5996,13.755,,kepler
11074178,planet,kepler_cumulative_koi,CONFIRMED,14.30517579,135.06301,863.4,4.535,15.338,multi-KOI star (kepid shared across KOIs),kepler
10122538,planet,kepler_cumulative_koi,CONFIRMED,20.9569985,139.07664,1917.9,3.493,16.279,multi-KOI star (kepid shared across KOIs),kepler
4035640,planet,kepler_cumulative_koi,CONFIRMED,28.26727385,140.92561,1160.2,4.5839,14.907,,kepler
6061773,planet,kepler_cumulative_koi,CONFIRMED,8.27745764,138.25667,197.2,2.713,13.115,,kepler
12254792,planet,kepler_cumulative_koi,CONFIRMED,40.4286676,139.50631,916.1,7.102,14.982,,kepler
11565924,planet,kepler_cumulative_koi,CONFIRMED,13.32191461,142.7235,133.5,6.213,13.228,,kepler
6504954,planet,kepler_cumulative_koi,CONFIRMED,130.3543929,144.06022,5128.7,6.474,15.254,,kepler
2989404,planet,kepler_cumulative_koi,CONFIRMED,1.6783263,136.05259,146.3,2.5123,12.722,multi-KOI star (kepid shared across KOIs),kepler
9963524,planet,kepler_cumulative_koi,CONFIRMED,10.04157214,137.08442,1114.0,2.6577,13.749,multi-KOI star (kepid shared across KOIs),kepler
5375194,planet,kepler_cumulative_koi,CONFIRMED,13.52252364,142.17932,690.6,3.987,13.895,,kepler
10059645,planet,kepler_cumulative_koi,CONFIRMED,6.49441464,132.25189,357.3,2.344,15.602,,kepler
11612280,planet,kepler_cumulative_koi,CONFIRMED,9.4061364,137.7073,79.5,4.882,14.09,,kepler
11601584,planet,kepler_cumulative_koi,CONFIRMED,51.8098276,182.97335,1025.4,6.343,14.122,multi-KOI star (kepid shared across KOIs),kepler
9264949,planet,kepler_cumulative_koi,CONFIRMED,11.41911886,186.30498,509.2,5.135,15.965,,kepler
10460984,planet,kepler_cumulative_koi,CONFIRMED,5.03505665,132.65597,151.5,1.804,14.282,multi-KOI star (kepid shared across KOIs),kepler
7935997,planet,kepler_cumulative_koi,CONFIRMED,3.87594316,134.84758,58.6,2.314,12.75,multi-KOI star (kepid shared across KOIs),kepler
8962094,planet,kepler_cumulative_koi,CONFIRMED,68.1609897,187.03346,295.6,5.662,13.58,multi-KOI star (kepid shared across KOIs),kepler
8037145,planet,kepler_cumulative_koi,CONFIRMED,12.75934489,170.32152,882.1,3.5889,14.55,multi-KOI star (kepid shared across KOIs),kepler
5965819,planet,kepler_cumulative_koi,CONFIRMED,19.5906103,144.65969,297.0,6.745,15.024,multi-KOI star (kepid shared across KOIs),kepler
8686097,planet,kepler_cumulative_koi,CONFIRMED,172.7046083,236.92574,659.1,11.347,12.209,,kepler
11358389,planet,kepler_cumulative_koi,CONFIRMED,17.7838298,146.91035,247.1,3.997,14.651,multi-KOI star (kepid shared across KOIs),kepler
10554999,planet,kepler_cumulative_koi,CONFIRMED,6.400157105,174.02214,743.2,2.0004,14.613,multi-KOI star (kepid shared across KOIs),kepler
11030475,planet,kepler_cumulative_koi,CONFIRMED,2.81814715,132.25336,278.6,1.763,15.498,multi-KOI star (kepid shared across KOIs),kepler
6522242,planet,kepler_cumulative_koi,CONFIRMED,41.408316686,195.78745,22838.9,5.0264,15.196,,kepler
11253827,planet,kepler_cumulative_koi,CONFIRMED,42.9923284,162.50532,1120.1,4.726,11.921,multi-KOI star (kepid shared across KOIs),kepler
5369827,planet,kepler_cumulative_koi,CONFIRMED,3.606940379,134.77442,432.3,1.0418,13.461,,kepler
7629518,planet,kepler_cumulative_koi,CONFIRMED,15.59466045,137.5636,867.7,5.0478,15.43,,kepler
11030711,planet,kepler_cumulative_koi,CONFIRMED,205.912735,252.74129,2378.8,9.992,15.531,,kepler
11413812,planet,kepler_cumulative_koi,CONFIRMED,5.65378163,131.71154,366.8,1.9483,14.377,,kepler
7449136,planet,kepler_cumulative_koi,CONFIRMED,4.33643506,133.85442,108.5,4.1445,11.704,,kepler
5202905,planet,kepler_cumulative_koi,CONFIRMED,22.8245144,144.46843,322.7,6.617,12.345,multi-KOI star (kepid shared across KOIs),kepler
9643874,planet,kepler_cumulative_koi,CONFIRMED,8.027681123,360.171355,8725.4,3.0942,15.57,,kepler
10266615,planet,kepler_cumulative_koi,CONFIRMED,10.94026745,170.30551,538.6,2.3494,14.909,,kepler
8278371,planet,kepler_cumulative_koi,CONFIRMED,0.677374687,133.94573,76.7,1.8361,13.326,,kepler
9589524,planet,kepler_cumulative_koi,CONFIRMED,22.18431824,174.597325,1593.0,3.0397,14.767,,kepler
3447722,planet,kepler_cumulative_koi,CONFIRMED,10.30067919,142.74251,271.8,4.885,15.319,multi-KOI star (kepid shared across KOIs),kepler
9412760,planet,kepler_cumulative_koi,CONFIRMED,7.41556471,137.81512,150.4,1.973,14.028,multi-KOI star (kepid shared across KOIs),kepler
6921944,planet,kepler_cumulative_koi,CONFIRMED,4.421566535,132.18465,684.0,2.1229,15.18,,kepler
8827575,planet,kepler_cumulative_koi,CONFIRMED,15.6112238,144.8735,113.5,3.873,13.573,multi-KOI star (kepid shared across KOIs),kepler
7731281,planet,kepler_cumulative_koi,CONFIRMED,76.377855,146.3485,11004.0,4.809,16.595,,kepler
1717722,planet,kepler_cumulative_koi,CONFIRMED,4.53702121,132.1846,504.4,1.813,15.689,multi-KOI star (kepid shared across KOIs),kepler
7515762,planet,kepler_cumulative_koi,CONFIRMED,40.9905002,132.4136,297.3,7.336,15.272,,kepler
9334289,planet,kepler_cumulative_koi,CONFIRMED,12.41216347,142.54039,611.3,3.739,15.843,multi-KOI star (kepid shared across KOIs),kepler
11623629,planet,kepler_cumulative_koi,CONFIRMED,81.737872,211.678818,628.8,6.6923,11.195,multi-KOI star (kepid shared across KOIs),kepler
11853878,planet,kepler_cumulative_koi,CONFIRMED,5.70940795,137.12208,586.7,1.622,14.265,multi-KOI star (kepid shared across KOIs),kepler
6934291,planet,kepler_cumulative_koi,CONFIRMED,0.567856484,134.063088,334.8,1.0258,15.055,,kepler
9472000,planet,kepler_cumulative_koi,CONFIRMED,31.5888979,155.61538,360.6,3.438,14.143,,kepler
5021899,planet,kepler_cumulative_koi,CONFIRMED,21.81295996,174.01085,1175.4,4.3791,15.54,,kepler
10723367,planet,kepler_cumulative_koi,CONFIRMED,12.12580644,142.10763,327.5,3.289,15.699,multi-KOI star (kepid shared across KOIs),kepler
6268648,planet,kepler_cumulative_koi,CONFIRMED,15.86624787,141.08734,77.3,4.25,11.049,multi-KOI star (kepid shared across KOIs),kepler
8559644,planet,kepler_cumulative_koi,CONFIRMED,3.341799486,141.35472,178.2,2.9254,13.492,multi-KOI star (kepid shared across KOIs),kepler
7120108,planet,kepler_cumulative_koi,CONFIRMED,1.025857984,131.655621,270.7,0.8069,14.413,,kepler
5735762,planet,kepler_cumulative_koi,CONFIRMED,4.77800306,124.061465,473.0,2.7361,13.04,multi-KOI star (kepid shared across KOIs),kepler
3762468,planet,kepler_cumulative_koi,CONFIRMED,3.003879547,134.709874,8538.0,3.2848,14.996,,kepler
7090524,planet,kepler_cumulative_koi,CONFIRMED,6.73968289,132.29296,142.0,4.183,14.455,,kepler
12056139,planet,kepler_cumulative_koi,CONFIRMED,13.2274753,137.71768,229.8,6.356,15.05,,kepler
10858691,planet,kepler_cumulative_koi,CONFIRMED,5.9142668,133.49193,253.2,2.661,15.587,multi-KOI star (kepid shared across KOIs),kepler
7831264,planet,kepler_cumulative_koi,CONFIRMED,5.968724048,137.158607,510.6,3.651,13.717,multi-KOI star (kepid shared across KOIs),kepler
9704384,planet,kepler_cumulative_koi,CONFIRMED,5.50860699,132.2983,203.9,3.0788,13.317,,kepler
7978202,planet,kepler_cumulative_koi,CONFIRMED,509.997402,276.73122,1267.0,8.481,14.15,,kepler
9963524,planet,kepler_cumulative_koi,CONFIRMED,18.36974658,131.86573,1143.3,2.939,13.749,multi-KOI star (kepid shared across KOIs),kepler
12557548,planet,kepler_cumulative_koi,CONFIRMED,0.65355361,132.058957,4595.9,1.63,15.692,,kepler
8282846,planet,kepler_cumulative_koi,CONFIRMED,133.303247,167.76042,1017.5,7.342,15.307,,kepler
6786348,planet,kepler_cumulative_koi,CONFIRMED,26.964501,145.34426,601.7,3.792,15.789,,kepler
2715695,planet,kepler_cumulative_koi,CONFIRMED,4.09578199,131.61992,405.5,1.704,15.958,multi-KOI star (kepid shared across KOIs),kepler
10982872,planet,kepler_cumulative_koi,CONFIRMED,41.8085031,148.70814,190.4,7.797,13.203,multi-KOI star (kepid shared across KOIs),kepler
6941084,planet,kepler_cumulative_koi,CONFIRMED,85.7357202,170.98121,747.7,7.625,15.301,,kepler
8280511,planet,kepler_cumulative_koi,CONFIRMED,10.43547031,134.82462,210.2,3.4167,13.404,multi-KOI star (kepid shared across KOIs),kepler
3561464,planet,kepler_cumulative_koi,CONFIRMED,7.31945294,137.22065,166.8,4.881,13.489,multi-KOI star (kepid shared across KOIs),kepler
11450414,planet,kepler_cumulative_koi,CONFIRMED,85.517344,181.351,270.2,9.331,14.513,multi-KOI star (kepid shared across KOIs),kepler
8042453,planet,kepler_cumulative_koi,CONFIRMED,11.17392077,134.70626,324.8,3.307,15.356,,kepler
5880320,planet,kepler_cumulative_koi,CONFIRMED,4.75796103,137.69636,124.5,4.66,14.348,multi-KOI star (kepid shared across KOIs),kepler
6665695,planet,kepler_cumulative_koi,CONFIRMED,5.378868001,169.61512,483.4,2.7222,14.005,,kepler
3964109,planet,kepler_cumulative_koi,CONFIRMED,21.41624083,176.24991,314.5,7.081,13.542,,kepler
6786037,planet,kepler_cumulative_koi,CONFIRMED,21.05349939,171.92457,496.6,7.1605,14.854,multi-KOI star (kepid shared across KOIs),kepler
9473078,planet,kepler_cumulative_koi,CONFIRMED,0.693842661,132.18157,49.3,1.6197,12.953,,kepler
11460018,planet,kepler_cumulative_koi,CONFIRMED,4.280963604,171.89659,750.8,2.875,15.356,,kepler
10019065,planet,kepler_cumulative_koi,CONFIRMED,52.6298542,155.61064,675.8,6.118,15.004,,kepler
12400538,planet,kepler_cumulative_koi,CONFIRMED,150.2412582,138.29013,2378.5,10.849,14.827,,kepler
7584650,planet,kepler_cumulative_koi,CONFIRMED,44.9977604,160.2298,170.2,9.686,13.468,multi-KOI star (kepid shared across KOIs),kepler
8780959,planet,kepler_cumulative_koi,CONFIRMED,9.6310258,132.7273,297.2,5.255,13.306,multi-KOI star (kepid shared across KOIs),kepler
6849046,planet,kepler_cumulative_koi,CONFIRMED,4.225384543,137.5606891,7563.0,2.82038,14.014,,kepler
4915638,planet,kepler_cumulative_koi,CONFIRMED,8.63050092,139.57438,325.8,3.144,15.868,,kepler
11194032,planet,kepler_cumulative_koi,CONFIRMED,28.51117639,187.363955,1844.6,4.5941,13.933,,kepler
9827149,planet,kepler_cumulative_koi,CONFIRMED,2.131945045,133.65547,269.4,1.8061,15.545,multi-KOI star (kepid shared across KOIs),kepler
9845898,planet,kepler_cumulative_koi,CONFIRMED,45.126216,165.42066,373.1,6.656,14.689,,kepler
10714072,planet,kepler_cumulative_koi,CONFIRMED,8.40693068,133.42739,167.1,1.866,13.801,,kepler
10657406,planet,kepler_cumulative_koi,CONFIRMED,34.1732156,137.78862,635.0,4.7679,13.733,multi-KOI star (kepid shared across KOIs),kepler
7815744,planet,kepler_cumulative_koi,CONFIRMED,14.20442616,142.7332,800.6,3.898,15.469,,kepler
6871071,planet,kepler_cumulative_koi,CONFIRMED,5.02818253,134.10891,181.3,3.526,14.686,multi-KOI star (kepid shared across KOIs),kepler
8379705,planet,kepler_cumulative_koi,CONFIRMED,11.1296971,138.57573,371.0,2.942,15.859,,kepler
9592705,planet,kepler_cumulative_koi,CONFIRMED,10.27532513,177.27227,209.7,6.3093,11.02,,kepler
7871954,planet,kepler_cumulative_koi,CONFIRMED,7.06117322,136.27344,481.7,1.0406,14.39,multi-KOI star (kepid shared across KOIs),kepler
11498128,planet,kepler_cumulative_koi,CONFIRMED,106.247882,135.7435,397.4,13.78,14.552,,kepler
10002866,planet,kepler_cumulative_koi,CONFIRMED,10.08881066,173.083353,1995.9,1.7726,15.063,multi-KOI star (kepid shared across KOIs),kepler
11450414,planet,kepler_cumulative_koi,CONFIRMED,27.3214242,154.29833,279.6,4.836,14.513,multi-KOI star (kepid shared across KOIs),kepler
6211812,planet,kepler_cumulative_koi,CONFIRMED,2.524017517,133.85946,303.0,1.1968,15.55,,kepler
9334289,planet,kepler_cumulative_koi,CONFIRMED,5.826657508,173.011411,1539.1,2.9183,15.843,multi-KOI star (kepid shared across KOIs),kepler
9823487,planet,kepler_cumulative_koi,CONFIRMED,16.00460392,140.47981,831.9,3.9475,15.554,,kepler
8416523,planet,kepler_cumulative_koi,CONFIRMED,0.341842017,131.660336,285.6,1.1554,14.915,,kepler
9823519,planet,kepler_cumulative_koi,CONFIRMED,4.49686066,134.20642,1932.5,1.7306,16.283,multi-KOI star (kepid shared across KOIs),kepler
1871056,planet,kepler_cumulative_koi,CONFIRMED,40.8065333,155.71586,313.9,13.135,13.038,multi-KOI star (kepid shared across KOIs),kepler
3342970,planet,kepler_cumulative_koi,CONFIRMED,7.21203748,172.81782,950.4,4.0491,15.541,multi-KOI star (kepid shared across KOIs),kepler
8616637,planet,kepler_cumulative_koi,CONFIRMED,2.019997006,170.07102,332.8,1.8073,14.137,multi-KOI star (kepid shared across KOIs),kepler
7265298,planet,kepler_cumulative_koi,CONFIRMED,11.0317836,362.3431,182.3,4.753,15.087,multi-KOI star (kepid shared across KOIs),kepler
6444896,planet,kepler_cumulative_koi,CONFIRMED,19.5352551,148.20374,1732.0,1.013,17.131,multi-KOI star (kepid shared across KOIs),kepler
8804845,planet,kepler_cumulative_koi,CONFIRMED,0.762132307,131.61542,63.7,1.22,14.305,multi-KOI star (kepid shared across KOIs),kepler
8280511,planet,kepler_cumulative_koi,CONFIRMED,7.41084314,135.75425,124.1,3.245,13.404,multi-KOI star (kepid shared across KOIs),kepler
8261920,planet,kepler_cumulative_koi,CONFIRMED,33.1362861,169.50676,825.2,4.163,15.673,multi-KOI star (kepid shared across KOIs),kepler
9011825,planet,kepler_cumulative_koi,CONFIRMED,37.3331165,162.90453,187.8,7.643,13.611,,kepler
8367644,planet,kepler_cumulative_koi,CONFIRMED,22.08551599,135.23432,3157.4,2.1727,15.967,,kepler
6543893,planet,kepler_cumulative_koi,CONFIRMED,10.29674097,132.19453,1011.8,2.7292,15.767,multi-KOI star (kepid shared across KOIs),kepler
7747457,planet,kepler_cumulative_koi,CONFIRMED,1.5184181,132.138,196.8,2.842,14.118,,kepler
7216284,planet,kepler_cumulative_koi,CONFIRMED,6.69958851,134.1468,253.7,2.831,15.883,,kepler
5106313,planet,kepler_cumulative_koi,CONFIRMED,3.89524296,131.85929,189.0,1.689,14.756,,kepler
9364609,planet,kepler_cumulative_koi,CONFIRMED,14.97436238,141.50057,265.4,2.4461,13.747,,kepler
10599206,planet,kepler_cumulative_koi,CONFIRMED,18.42794957,178.43963,706.6,2.9264,14.958,,kepler
10098844,planet,kepler_cumulative_koi,CONFIRMED,47.4497134,173.4565,206.4,10.675,14.089,multi-KOI star (kepid shared across KOIs),kepler
7094486,planet,kepler_cumulative_koi,CONFIRMED,11.35010642,134.04612,1221.0,2.2792,15.278,,kepler
8559152,planet,kepler_cumulative_koi,CONFIRMED,12.4128518,140.35679,108.1,4.298,13.539,,kepler
8226994,planet,kepler_cumulative_koi,CONFIRMED,17.64830851,133.54533,763.3,2.0873,15.46,multi-KOI star (kepid shared across KOIs),kepler
6382217,planet,kepler_cumulative_koi,CONFIRMED,8.41100305,133.79856,755.6,2.4553,15.773,multi-KOI star (kepid shared across KOIs),kepler
7849854,planet,kepler_cumulative_koi,CONFIRMED,2.052349884,169.890622,14280.6,2.0778,15.257,,kepler
5351250,planet,kepler_cumulative_koi,CONFIRMED,3.42806306,132.36268,178.4,2.417,14.985,multi-KOI star (kepid shared across KOIs),kepler
11810124,planet,kepler_cumulative_koi,CONFIRMED,11.6044881,139.05603,267.6,3.409,15.254,multi-KOI star (kepid shared across KOIs),kepler
10973664,planet,kepler_cumulative_koi,CONFIRMED,11.67894236,131.5119,1185.1,1.2641,14.697,multi-KOI star (kepid shared across KOIs),kepler
10386984,planet,kepler_cumulative_koi,CONFIRMED,1.287076693,169.815491,729.4,1.4942,15.488,,kepler
11622600,planet,kepler_cumulative_koi,CONFIRMED,82.5341188,209.12763,1895.4,4.8556,15.187,,kepler
7901948,planet,kepler_cumulative_koi,CONFIRMED,2.578852119,133.2237,334.3,2.3581,15.106,,kepler
5796675,planet,kepler_cumulative_koi,CONFIRMED,16.080657264,182.7601,3076.0,2.8701,13.653,,kepler
6784235,planet,kepler_cumulative_koi,CONFIRMED,3.167893418,172.147959,781.2,2.1814,15.533,,kepler
8410727,planet,kepler_cumulative_koi,CONFIRMED,11.47609015,135.39622,182.3,5.046,13.908,multi-KOI star (kepid shared across KOIs),kepler
6850504,planet,kepler_cumulative_koi,CONFIRMED,10.854095934,138.608031,1034.4,3.7768,12.498,multi-KOI star (kepid shared across KOIs),kepler
5007345,planet,kepler_cumulative_koi,CONFIRMED,7.01074295,138.4027,222.8,2.1787,14.689,,kepler
5272233,planet,kepler_cumulative_koi,CONFIRMED,9.02436414,133.54199,214.6,3.011,13.642,multi-KOI star (kepid shared across KOIs),kepler
5281113,planet,kepler_cumulative_koi,CONFIRMED,11.17931581,131.64123,90.6,3.103,13.352,,kepler
5735762,planet,kepler_cumulative_koi,CONFIRMED,9.673958488,125.339418,952.7,3.2641,13.04,multi-KOI star (kepid shared across KOIs),kepler
7269493,planet,kepler_cumulative_koi,CONFIRMED,1.907810683,131.63784,120.5,1.8707,12.852,multi-KOI star (kepid shared across KOIs),kepler
7215603,planet,kepler_cumulative_koi,CONFIRMED,2.36436762,132.25007,28.4,3.372,11.6,,kepler
10528068,planet,kepler_cumulative_koi,CONFIRMED,158.6850022,173.94993,898.3,11.5372,12.783,,kepler
11874577,planet,kepler_cumulative_koi,CONFIRMED,34.4585495,147.82493,431.0,7.434,14.936,,kepler
3629330,planet,kepler_cumulative_koi,CONFIRMED,85.272459,182.3725,767.8,13.31,15.417,,kepler
5124667,planet,kepler_cumulative_koi,CONFIRMED,150.8783198,206.69223,659.9,8.6797,12.443,,kepler
5094751,planet,kepler_cumulative_koi,CONFIRMED,21.22261195,137.57403,366.0,6.5093,12.365,multi-KOI star (kepid shared across KOIs),kepler
8030148,planet,kepler_cumulative_koi,CONFIRMED,5.660669429,137.416045,737.8,4.6483,13.494,,kepler
4455231,planet,kepler_cumulative_koi,CONFIRMED,56.637918,135.51975,589.7,6.172,15.151,multi-KOI star (kepid shared across KOIs),kepler
8490993,planet,kepler_cumulative_koi,CONFIRMED,4.093578461,171.00954,538.6,2.5833,15.399,multi-KOI star (kepid shared across KOIs),kepler
7673841,planet,kepler_cumulative_koi,CONFIRMED,10.42317343,135.15208,71.2,2.341,13.455,multi-KOI star (kepid shared across KOIs),kepler
8037145,planet,kepler_cumulative_koi,CONFIRMED,25.75274977,136.43851,738.9,2.7678,14.55,multi-KOI star (kepid shared across KOIs),kepler
8490993,planet,kepler_cumulative_koi,CONFIRMED,105.145959,178.367,685.4,8.593,15.399,multi-KOI star (kepid shared across KOIs),kepler
5866724,planet,kepler_cumulative_koi,CONFIRMED,5.859935955,132.040528,322.8,4.0185,11.018,multi-KOI star (kepid shared across KOIs),kepler
3120355,planet,kepler_cumulative_koi,CONFIRMED,78.0998908,139.49646,656.9,8.422,14.999,,kepler
9873254,planet,kepler_cumulative_koi,CONFIRMED,14.70749512,175.79267,262.0,3.1506,13.387,multi-KOI star (kepid shared across KOIs),kepler
12600735,planet,kepler_cumulative_koi,CONFIRMED,21.30020491,189.70595,659.8,4.0852,14.02,multi-KOI star (kepid shared across KOIs),kepler
9030537,planet,kepler_cumulative_koi,CONFIRMED,62.5613879,178.40847,1372.6,5.907,15.5,,kepler
8008067,planet,kepler_cumulative_koi,CONFIRMED,15.77111067,184.90347,547.1,5.0574,12.701,multi-KOI star (kepid shared across KOIs),kepler
8866137,planet,kepler_cumulative_koi,CONFIRMED,33.4178173,155.58781,1166.8,4.645,15.824,,kepler
5705819,planet,kepler_cumulative_koi,CONFIRMED,8.77997349,138.48383,755.7,3.2201,15.789,,kepler
7286911,planet,kepler_cumulative_koi,CONFIRMED,11.55562042,138.19752,441.5,1.6758,14.816,,kepler
9146018,planet,kepler_cumulative_koi,CONFIRMED,9.9267215,175.68671,725.5,3.8428,14.129,multi-KOI star (kepid shared across KOIs),kepler
8564587,planet,kepler_cumulative_koi,CONFIRMED,5.729317577,138.559971,865.4,1.1816,14.809,multi-KOI star (kepid shared across KOIs),kepler
6949061,planet,kepler_cumulative_koi,CONFIRMED,23.2218115,151.06904,210.4,2.744,14.128,multi-KOI star (kepid shared across KOIs),kepler
5865654,planet,kepler_cumulative_koi,CONFIRMED,23.9553986,146.66221,228.7,3.204,14.553,,kepler
3967760,planet,kepler_cumulative_koi,CONFIRMED,5.52418625,135.62306,491.0,2.826,15.377,multi-KOI star (kepid shared across KOIs),kepler
5280587,planet,kepler_cumulative_koi,CONFIRMED,35.6225528,141.4514,651.1,4.845,15.332,,kepler
4370527,planet,kepler_cumulative_koi,CONFIRMED,61.6174528,179.08282,1350.7,3.816,15.722,,kepler
8978528,planet,kepler_cumulative_koi,CONFIRMED,18.6848377,136.14587,1251.5,3.7965,15.434,multi-KOI star (kepid shared across KOIs),kepler
10748390,planet,kepler_cumulative_koi,CONFIRMED,4.887803076,124.8130808,4315.8,2.36255,9.174,,kepler
4633570,planet,kepler_cumulative_koi,CONFIRMED,28.55158187,185.47672,807.8,4.1502,14.427,multi-KOI star (kepid shared across KOIs),kepler
10552611,planet,kepler_cumulative_koi,CONFIRMED,3.10762684,132.63359,77.2,2.361,13.448,multi-KOI star (kepid shared across KOIs),kepler
9467404,planet,kepler_cumulative_koi,CONFIRMED,0.929906166,132.25126,108.7,1.743,12.41,,kepler
6863998,planet,kepler_cumulative_koi,CONFIRMED,16.08518937,180.28319,1442.4,3.984,15.219,,kepler
4742414,planet,kepler_cumulative_koi,CONFIRMED,15.458056682,173.782454,4253.2,8.79536,13.398,,kepler
9881662,planet,kepler_cumulative_koi,CONFIRMED,91.3514816,189.60082,210.0,8.707,12.996,multi-KOI star (kepid shared across KOIs),kepler
4061149,planet,kepler_cumulative_koi,CONFIRMED,2.757584622,133.05017,563.1,0.9267,15.597,,kepler
5977470,planet,kepler_cumulative_koi,CONFIRMED,140.251943,175.137,567.7,6.576,15.429,,kepler
7286173,planet,kepler_cumulative_koi,CONFIRMED,56.4349933,151.41082,580.0,4.7381,13.668,,kepler
