tic_id,label,source_catalog,disposition,period_days,epoch_btjd,depth_ppm,duration_hours,tmag,notes,mission
6696580,planet,kepler_cumulative_koi,CONFIRMED,25.5638626,375.27811,1124.9,4.685,15.886,multi-KOI star (kepid shared across KOIs),kepler
4249725,planet,kepler_cumulative_koi,CONFIRMED,12.7945474,130.7668,816.7,3.4197,14.735,multi-KOI star (kepid shared across KOIs),kepler
8505920,planet,kepler_cumulative_koi,CONFIRMED,42.4269647,156.17194,632.4,5.907,15.001,multi-KOI star (kepid shared across KOIs),kepler
7918992,planet,kepler_cumulative_koi,CONFIRMED,1.434745129,132.62802,200.7,1.862,14.691,,kepler
11308499,planet,kepler_cumulative_koi,CONFIRMED,3.28192056,132.42485,191.0,2.917,14.842,multi-KOI star (kepid shared across KOIs),kepler
11308499,planet,kepler_cumulative_koi,CONFIRMED,12.51610549,135.03333,263.0,4.853,14.842,multi-KOI star (kepid shared across KOIs),kepler
9006186,planet,kepler_cumulative_koi,CONFIRMED,5.45298742,134.15183,86.0,2.1328,12.404,multi-KOI star (kepid shared across KOIs),kepler
9006186,planet,kepler_cumulative_koi,CONFIRMED,3.26662733,136.08452,59.9,2.056,12.404,multi-KOI star (kepid shared across KOIs),kepler
7802719,planet,kepler_cumulative_koi,CONFIRMED,4.45743267,132.16006,175.7,2.3226,14.374,,kepler
11030475,planet,kepler_cumulative_koi,CONFIRMED,2.81814715,132.25336,278.6,1.763,15.498,multi-KOI star (kepid shared across KOIs),kepler
5023956,blend,kepler_cumulative_koi,FALSE POSITIVE,1.824649,147.482662,3218.5,4.2285,14.605,fpflags=co+ss,kepler
12401863,planet,kepler_cumulative_koi,CONFIRMED,2.832647249,131.82642,114.7,2.306,13.467,,kepler
5534941,planet,kepler_cumulative_koi,CONFIRMED,3.70063251,133.16065,68.6,5.408,13.024,,kepler
11121752,planet,kepler_cumulative_koi,CONFIRMED,3.93083997,135.19393,101.4,2.932,13.652,multi-KOI star (kepid shared across KOIs),kepler
11121752,planet,kepler_cumulative_koi,CONFIRMED,7.63008196,137.07948,124.0,2.78,13.652,multi-KOI star (kepid shared across KOIs),kepler
2990873,planet,kepler_cumulative_koi,CONFIRMED,16.22378479,136.02454,262.3,2.5462,14.129,,kepler
9307509,planet,kepler_cumulative_koi,CONFIRMED,9.76293284,139.15802,553.2,3.064,15.246,,kepler
10158729,planet,kepler_cumulative_koi,CONFIRMED,58.601926,137.66825,396.4,5.522,14.649,,kepler
6105462,planet,kepler_cumulative_koi,CONFIRMED,25.0823402,134.13568,244.6,6.423,13.838,multi-KOI star (kepid shared across KOIs),kepler
3120355,planet,kepler_cumulative_koi,CONFIRMED,78.0998908,139.49646,656.9,8.422,14.999,,kepler
6047072,planet,kepler_cumulative_koi,CONFIRMED,4.27103727,133.14028,180.4,2.2759,14.553,,kepler
9006186,planet,kepler_cumulative_koi,CONFIRMED,4.27226421,133.21863,48.9,2.113,12.404,multi-KOI star (kepid shared across KOIs),kepler
11410904,planet,kepler_cumulative_koi,CONFIRMED,3.53232429,134.74727,224.2,2.765,14.972,,kepler
5021737,blend,kepler_cumulative_koi,FALSE POSITIVE,15.03946326,144.137461,5237.7,5.1008,11.997,fpflags=co+ss,kepler
3862246,eb,kepler_cumulative_koi,FALSE POSITIVE,4.702495974,136.308468,4787.3,2.3421,14.916,fpflags=ss,kepler
4173026,planet,kepler_cumulative_koi,CONFIRMED,10.44087398,137.97113,821.5,3.743,15.104,multi-KOI star (kepid shared across KOIs),kepler
5350244,planet,kepler_cumulative_koi,CONFIRMED,12.5722897,143.0663,86.5,4.765,12.885,,kepler
5374403,planet,kepler_cumulative_koi,CONFIRMED,40.8366307,152.87346,264.8,4.956,14.05,,kepler
10925113,blend,kepler_cumulative_koi,FALSE POSITIVE,11.7761073,142.70558,281.3,2.829,15.005,fpflags=co,kepler
11769801,unknown,kepler_cumulative_koi,FALSE POSITIVE,29.7123181,151.5603,385.4,70.3707,11.549,fpflags=nt,kepler
11752906,planet,kepler_cumulative_koi,CONFIRMED,20.6180348,145.51232,769.5,3.267,15.254,multi-KOI star (kepid shared across KOIs),kepler
1995519,planet,kepler_cumulative_koi,CONFIRMED,19.9401211,142.34849,758.9,4.283,15.922,,kepler
4914566,planet,kepler_cumulative_koi,CONFIRMED,22.2420032,144.72364,63.5,7.532,12.816,,kepler
6198182,planet,kepler_cumulative_koi,CONFIRMED,3.88148385,135.12314,36.3,2.679,12.32,multi-KOI star (kepid shared across KOIs),kepler
10024051,planet,kepler_cumulative_koi,CONFIRMED,0.577369336,132.425795,400.4,1.0852,14.859,,kepler
8676038,unknown,kepler_cumulative_koi,FALSE POSITIVE,186.65435483,187.3800339,,10.51,15.141,fpflags=nt; multi-KOI star (kepid shared across KOIs),kepler
4349452,planet,kepler_cumulative_koi,CONFIRMED,12.720370263,178.528297,1180.1,2.7306,10.734,multi-KOI star (kepid shared across KOIs),kepler
8676038,unknown,kepler_cumulative_koi,FALSE POSITIVE,86.59322294,201.0035479,,7.98,15.141,FALSE POSITIVE with no fpflag set; defaulted to unknown; multi-KOI star (kepid shared across KOIs),kepler
8073806,planet,kepler_cumulative_koi,CONFIRMED,11.96407399,133.15804,784.2,4.526,15.361,,kepler
10419312,blend,kepler_cumulative_koi,FALSE POSITIVE,2.493237866,132.63633,259.2,2.644,13.962,fpflags=co,kepler
3234598,planet,kepler_cumulative_koi,CONFIRMED,12.90467523,144.32009,412.4,3.28,15.07,multi-KOI star (kepid shared across KOIs),kepler
10453588,planet,kepler_cumulative_koi,CONFIRMED,68.8861017,160.29958,143.9,5.925,12.464,,kepler
11125613,planet,kepler_cumulative_koi,CONFIRMED,9.99115241,134.39335,391.7,2.657,15.311,multi-KOI star (kepid shared across KOIs),kepler
7212184,planet,kepler_cumulative_koi,CONFIRMED,36.292017,132.17691,374.7,8.198,15.251,,kepler
6956014,eb,kepler_cumulative_koi,FALSE POSITIVE,0.925589891,169.69275,400.8,1.967,10.795,fpflags=ss,kepler
9757613,planet,kepler_cumulative_koi,CONFIRMED,17.25121397,149.886479,2054.8,2.0371,15.473,multi-KOI star (kepid shared across KOIs),kepler
5307858,blend,kepler_cumulative_koi,FALSE POSITIVE,1.867281146,132.07744,701.1,7.495,15.6,fpflags=co+nt,kepler
6605493,planet,kepler_cumulative_koi,CONFIRMED,9.30991834,136.39785,114.5,3.455,13.799,,kepler
7259298,planet,kepler_cumulative_koi,CONFIRMED,3.23941775,133.98383,77.4,2.569,13.658,,kepler
6211812,planet,kepler_cumulative_koi,CONFIRMED,2.524017517,133.85946,303.0,1.1968,15.55,,kepler
3234598,planet,kepler_cumulative_koi,CONFIRMED,31.2012202,140.07042,360.1,4.077,15.07,multi-KOI star (kepid shared across KOIs),kepler
8611832,planet,kepler_cumulative_koi,CONFIRMED,22.5968256,140.42654,142.9,6.179,13.584,multi-KOI star (kepid shared across KOIs),kepler
8611832,planet,kepler_cumulative_koi,CONFIRMED,45.3486381,142.25049,162.9,4.858,13.584,multi-KOI star (kepid shared across KOIs),kepler
5621586,planet,kepler_cumulative_koi,CONFIRMED,5.25419589,133.72952,461.8,2.9878,15.659,,kepler
9210387,planet,kepler_cumulative_koi,CONFIRMED,5.90608902,131.56096,340.7,2.409,15.466,,kepler
11852982,planet,kepler_cumulative_koi,CONFIRMED,13.81504449,181.12621,1032.6,2.3244,14.216,,kepler
8559152,planet,kepler_cumulative_koi,CONFIRMED,12.4128518,140.35679,108.1,4.298,13.539,,kepler
2718778,planet,kepler_cumulative_koi,CONFIRMED,3.92453009,132.40179,463.5,3.691,15.708,,kepler
3122913,planet,kepler_cumulative_koi,CONFIRMED,11.60653061,134.41637,771.7,2.194,15.701,,kepler
9229657,planet,kepler_cumulative_koi,CONFIRMED,2.66831274,131.68823,266.2,2.4141,15.553,,kepler
10415227,blend,kepler_cumulative_koi,FALSE POSITIVE,2.9322509,133.7648,181.2,2.931,15.662,fpflags=co,kepler
5175024,planet,kepler_cumulative_koi,CONFIRMED,23.4772553,145.3641,141.4,6.735,13.973,multi-KOI star (kepid shared across KOIs),kepler
9026749,planet,kepler_cumulative_koi,CONFIRMED,66.5576728,181.3241,214.2,10.532,14.074,multi-KOI star (kepid shared across KOIs),kepler
12216278,blend,kepler_cumulative_koi,FALSE POSITIVE,2.01948607,132.9238,275.4,5.248,15.415,fpflags=co,kepler
9159242,blend,kepler_cumulative_koi,FALSE POSITIVE,3.04468229,132.464,71.4,5.951,14.028,fpflags=co,kepler
12061096,blend,kepler_cumulative_koi,FALSE POSITIVE,15.05028313,141.53522,615.2,1.848,15.612,fpflags=co,kepler
5794240,planet,kepler_cumulative_koi,CONFIRMED,2.455240626,170.821762,36911.9,1.72722,15.979,,kepler
6933567,planet,kepler_cumulative_koi,CONFIRMED,9.08233411,139.65489,296.9,2.008,15.4,,kepler
9993529,blend,kepler_cumulative_koi,FALSE POSITIVE,0.790539912,131.87702,277.3,1.0567,14.864,fpflags=co,kepler
11303815,blend,kepler_cumulative_koi,FALSE POSITIVE,1.705782214,133.15607,278.0,1.007,15.272,fpflags=co,kepler
6044553,blend,kepler_cumulative_koi,FALSE POSITIVE,0.532086296,131.9134,495.8,4.023,15.397,fpflags=co+nt,kepler
9654468,planet,kepler_cumulative_koi,CONFIRMED,47.7052566,146.3164,1161.5,5.959,16.22,,kepler
4349452,planet,kepler_cumulative_koi,CONFIRMED,6.238535444,171.706325,401.6,3.5255,10.734,multi-KOI star (kepid shared across KOIs),kepler
10027247,planet,kepler_cumulative_koi,CONFIRMED,86.829519,189.26162,751.0,7.464,15.474,,kepler
6343170,planet,kepler_cumulative_koi,CONFIRMED,9.95667035,136.5827,586.8,3.534,15.309,,kepler
7107802,planet,kepler_cumulative_koi,CONFIRMED,10.41728722,137.45784,210.4,4.125,14.746,multi-KOI star (kepid shared across KOIs),kepler
11752632,planet,kepler_cumulative_koi,CONFIRMED,0.984941669,133.31801,81.4,1.9724,13.835,,kepler
10028535,planet,kepler_cumulative_koi,CONFIRMED,0.663085361,131.97961,322.7,1.1522,15.304,,kepler
7047207,planet,kepler_cumulative_koi,CONFIRMED,19.1187425,138.42824,217.5,6.805,14.838,,kepler
5212220,blend,kepler_cumulative_koi,FALSE POSITIVE,1.08749101,131.77034,126.4,1.6192,13.214,fpflags=co,kepler
9964748,blend,kepler_cumulative_koi,FALSE POSITIVE,1.183818383,131.88403,84.3,1.393,14.675,fpflags=co,kepler
9842937,blend,kepler_cumulative_koi,FALSE POSITIVE,4.98845099,133.74684,193.9,7.453,15.331,fpflags=co,kepler
9757613,planet,kepler_cumulative_koi,CONFIRMED,3.543919702,136.26075,507.0,1.8717,15.473,multi-KOI star (kepid shared across KOIs),kepler
11962284,planet,kepler_cumulative_koi,CONFIRMED,8.83929462,135.54125,316.2,1.719,15.102,,kepler
2573056,blend,kepler_cumulative_koi,FALSE POSITIVE,0.631795416,132.53963,145.2,1.0703,14.676,fpflags=co+ss,kepler
6842682,planet,kepler_cumulative_koi,CONFIRMED,7.56126152,135.6368,180.6,2.851,14.64,,kepler
8890150,planet,kepler_cumulative_koi,CONFIRMED,34.9897847,144.20912,498.5,4.208,15.987,multi-KOI star (kepid shared across KOIs),kepler
8890150,planet,kepler_cumulative_koi,CONFIRMED,7.05429483,136.18961,359.3,1.716,15.987,multi-KOI star (kepid shared across KOIs),kepler
11360805,planet,kepler_cumulative_koi,CONFIRMED,26.7838935,140.75396,365.3,4.584,14.803,multi-KOI star (kepid shared across KOIs),kepler
9845898,planet,kepler_cumulative_koi,CONFIRMED,45.126216,165.42066,373.1,6.656,14.689,,kepler
12453581,planet,kepler_cumulative_koi,CONFIRMED,11.94019101,136.55603,631.7,2.866,15.912,,kepler
11922678,blend,kepler_cumulative_koi,FALSE POSITIVE,3.51295674,133.78198,83.1,3.06,13.51,fpflags=co,kepler
11179076,planet,kepler_cumulative_koi,CONFIRMED,48.4313003,141.45612,886.4,4.03,15.605,,kepler
5364071,planet,kepler_cumulative_koi,CONFIRMED,7.203855862,170.285731,1765.9,2.5418,15.264,multi-KOI star (kepid shared across KOIs),kepler
5959719,planet,kepler_cumulative_koi,CONFIRMED,6.73808701,133.32953,92.9,2.591,13.942,multi-KOI star (kepid shared across KOIs),kepler
5544903,blend,kepler_cumulative_koi,FALSE POSITIVE,7.57571414,138.2166,418.5,2.357,15.614,fpflags=co,kepler
5542983,blend,kepler_cumulative_koi,FALSE POSITIVE,4.76887671,132.09888,115.8,1.672,13.388,fpflags=co+ss,kepler
8256453,eb,kepler_cumulative_koi,FALSE POSITIVE,1.347512632,132.127858,2651.8,1.9817,15.894,fpflags=ss,kepler
9474493,blend,kepler_cumulative_koi,FALSE POSITIVE,0.512581697,132.80609,259.1,1.5789,15.338,fpflags=co,kepler
4551663,blend,kepler_cumulative_koi,FALSE POSITIVE,12.07760884,140.46287,151.0,2.233,14.166,fpflags=co,kepler
11752908,unknown,kepler_cumulative_koi,FALSE POSITIVE,6.38315744,132.30539,1112.6,1.7075,15.554,FALSE POSITIVE with no fpflag set; defaulted to unknown,kepler
7021681,planet,kepler_cumulative_koi,CONFIRMED,27.52194772,189.824523,2312.8,4.047,15.108,multi-KOI star (kepid shared across KOIs),kepler
4346178,planet,kepler_cumulative_koi,CONFIRMED,16.1289679,143.75518,389.0,6.271,15.022,,kepler
9664142,planet,kepler_cumulative_koi,CONFIRMED,13.5631157,140.65364,336.4,5.438,15.785,,kepler
10018233,planet,kepler_cumulative_koi,CONFIRMED,16.2959916,133.90784,369.6,2.116,15.243,,kepler
8081899,planet,kepler_cumulative_koi,CONFIRMED,4.16056658,132.27418,75.8,2.61,13.889,,kepler
10189557,blend,kepler_cumulative_koi,FALSE POSITIVE,2.93101771,131.92959,199.1,2.231,15.484,fpflags=co,kepler
8478994,planet,kepler_cumulative_koi,CONFIRMED,39.79220077,175.250558,610.4,4.466,9.705,multi-KOI star (kepid shared across KOIs),kepler
9965184,blend,kepler_cumulative_koi,FALSE POSITIVE,16.2276756,136.62586,525.8,3.699,15.388,fpflags=co+ss,kepler
9911882,blend,kepler_cumulative_koi,FALSE POSITIVE,1.595630597,136.13782,259.6,1.793,15.112,fpflags=co,kepler
8631504,planet,kepler_cumulative_koi,CONFIRMED,14.8200596,133.39933,184.9,3.902,14.146,,kepler
8110767,planet,kepler_cumulative_koi,CONFIRMED,20.49041,144.41979,661.8,4.369,15.93,,kepler
5471574,blend,kepler_cumulative_koi,FALSE POSITIVE,0.962827066,132.20517,86.3,4.48,13.398,fpflags=co+ss; multi-KOI star (kepid shared across KOIs),kepler
6767840,planet,kepler_cumulative_koi,CONFIRMED,8.679037,140.90423,301.6,2.864,15.18,,kepler
8379705,planet,kepler_cumulative_koi,CONFIRMED,11.1296971,138.57573,371.0,2.942,15.859,,kepler
9896018,planet,kepler_cumulative_koi,CONFIRMED,2.7296036,133.28661,145.6,2.721,15.147,multi-KOI star (kepid shared across KOIs),kepler
11037511,planet,kepler_cumulative_koi,CONFIRMED,3.11604194,133.84988,345.2,1.7763,15.79,,kepler
9757613,planet,kepler_cumulative_koi,CONFIRMED,46.82767725,136.74468,1537.7,1.9033,15.473,multi-KOI star (kepid shared across KOIs),kepler
11818872,planet,kepler_cumulative_koi,CONFIRMED,12.7372371,136.0162,100.8,3.358,13.463,,kepler
11771430,planet,kepler_cumulative_koi,CONFIRMED,40.0306267,148.85882,214.5,4.815,13.628,,kepler
5513012,planet,kepler_cumulative_koi,CONFIRMED,0.679336747,132.856178,240.7,1.2188,14.159,,kepler
11761199,eb,kepler_cumulative_koi,FALSE POSITIVE,213.6103207,141.655562,110990.0,10.7643,15.619,fpflags=ss,kepler
8074805,eb,kepler_cumulative_koi,FALSE POSITIVE,170.8658492,299.660385,29840.8,16.9895,14.412,fpflags=ss,kepler
2437505,unknown,kepler_cumulative_koi,FALSE POSITIVE,17.5509742,133.9459,3859.0,4.064,17.29,FALSE POSITIVE with no fpflag set; defaulted to unknown; multi-KOI star (kepid shared across KOIs),kepler
11253827,planet,kepler_cumulative_koi,CONFIRMED,88.5122014,182.67266,2518.7,6.8214,11.921,multi-KOI star (kepid shared across KOIs),kepler
3533469,blend,kepler_cumulative_koi,FALSE POSITIVE,10.21507506,133.64546,258.6,3.395,14.338,fpflags=co,kepler
8956706,unknown,kepler_cumulative_koi,FALSE POSITIVE,8.3806973,134.7287,650.8,3.028,15.97,FALSE POSITIVE with no fpflag set; defaulted to unknown,kepler
7047363,planet,kepler_cumulative_koi,CONFIRMED,31.0572947,147.56275,636.6,3.401,15.956,multi-KOI star (kepid shared across KOIs),kepler
11968463,planet,kepler_cumulative_koi,CONFIRMED,15.1622287,144.474,479.8,7.332,15.212,multi-KOI star (kepid shared across KOIs),kepler
11968463,planet,kepler_cumulative_koi,CONFIRMED,10.04378351,353.61859,437.9,5.548,15.212,multi-KOI star (kepid shared across KOIs),kepler
9880190,planet,kepler_cumulative_koi,CONFIRMED,4.5513988,133.05954,188.7,2.457,15.035,,kepler
5364071,planet,kepler_cumulative_koi,CONFIRMED,10.91274065,169.85247,1387.2,2.1801,15.264,multi-KOI star (kepid shared across KOIs),kepler
5392702,blend,kepler_cumulative_koi,FALSE POSITIVE,12.2141545,141.3677,535.8,10.262,15.352,fpflags=co,kepler
8429566,blend,kepler_cumulative_koi,FALSE POSITIVE,3.732261,131.93795,153.6,2.054,14.834,fpflags=co+ss,kepler
10387742,planet,kepler_cumulative_koi,CONFIRMED,3.03267135,134.0668,42.4,1.774,12.623,multi-KOI star (kepid shared across KOIs),kepler
7673841,planet,kepler_cumulative_koi,CONFIRMED,5.34182466,136.3186,70.5,3.577,13.455,multi-KOI star (kepid shared across KOIs),kepler
9827149,planet,kepler_cumulative_koi,CONFIRMED,2.131945045,133.65547,269.4,1.8061,15.545,multi-KOI star (kepid shared across KOIs),kepler
5546691,planet,kepler_cumulative_koi,CONFIRMED,12.9462567,139.4165,168.7,9.568,15.079,,kepler
12156347,planet,kepler_cumulative_koi,CONFIRMED,5.77957133,136.53014,396.6,2.5213,15.484,,kepler
8547429,planet,kepler_cumulative_koi,CONFIRMED,11.6601667,140.62189,181.0,5.882,14.406,,kepler
8803882,eb,kepler_cumulative_koi,FALSE POSITIVE,89.465468,170.8426,67.9,9.88,12.998,fpflags=ss,kepler
9893318,planet,kepler_cumulative_koi,CONFIRMED,18.0161227,145.24169,499.5,4.016,15.394,,kepler
6864885,blend,kepler_cumulative_koi,FALSE POSITIVE,40.8777605,163.43477,719.1,9.745,15.59,fpflags=co+ss,kepler
5097868,blend,kepler_cumulative_koi,FALSE POSITIVE,6.80243431,132.40355,249.1,3.817,15.188,fpflags=co,kepler
8570333,planet,kepler_cumulative_koi,CONFIRMED,84.5733346,150.152,891.6,5.762,15.758,,kepler
8478994,planet,kepler_cumulative_koi,CONFIRMED,21.30181863,191.84136,87.3,3.8763,9.705,multi-KOI star (kepid shared across KOIs),kepler
5036705,planet,kepler_cumulative_koi,CONFIRMED,4.14789051,135.53291,137.6,3.829,14.725,,kepler
9653622,planet,kepler_cumulative_koi,CONFIRMED,19.0054098,144.15574,542.4,1.843,14.839,,kepler
4391348,blend,kepler_cumulative_koi,FALSE POSITIVE,1.96433113,131.65195,139.1,2.381,15.083,fpflags=co,kepler
8947520,planet,kepler_cumulative_koi,CONFIRMED,0.968527683,131.50954,114.6,1.3672,14.511,,kepler
10468885,planet,kepler_cumulative_koi,CONFIRMED,0.664074145,133.40285,212.6,1.0925,15.645,,kepler
12016267,unknown,kepler_cumulative_koi,FALSE POSITIVE,11.7489907,135.68045,36.7,4.043,11.638,FALSE POSITIVE with no fpflag set; defaulted to unknown; multi-KOI star (kepid shared across KOIs),kepler
3861595,planet,kepler_cumulative_koi,CONFIRMED,3.849371737,157.526686,1298.6,2.632,11.432,,kepler
5725087,eb,kepler_cumulative_koi,FALSE POSITIVE,0.366197145,133.55969,275.3,1.2335,11.059,fpflags=ss,kepler
10489206,planet,kepler_cumulative_koi,CONFIRMED,4.164384505,171.087935,2338.0,1.8464,14.752,multi-KOI star (kepid shared across KOIs),kepler
3426367,planet,kepler_cumulative_koi,CONFIRMED,2.10433534,133.31612,242.1,1.1168,14.488,,kepler
5562090,planet,kepler_cumulative_koi,CONFIRMED,28.8431751,143.82307,756.7,3.171,15.652,,kepler
11548140,eb,kepler_cumulative_koi,FALSE POSITIVE,1.378649746,169.780113,22462.0,1.2232,15.373,fpflags=ss,kepler
12110786,blend,kepler_cumulative_koi,FALSE POSITIVE,1.112207126,131.8505,54.7,1.35,13.823,fpflags=co,kepler
3654095,blend,kepler_cumulative_koi,FALSE POSITIVE,1.303576682,133.0758,245.5,1.021,14.834,fpflags=co,kepler
5078939,blend,kepler_cumulative_koi,FALSE POSITIVE,1.958577398,132.26115,453.0,2.388,15.902,fpflags=co+ss,kepler
6867555,planet,kepler_cumulative_koi,CONFIRMED,5.19103699,135.21628,290.1,4.222,15.438,multi-KOI star (kepid shared across KOIs),kepler
5339567,planet,kepler_cumulative_koi,CONFIRMED,4.86638504,134.01501,143.8,2.296,13.987,,kepler
4459924,blend,kepler_cumulative_koi,FALSE POSITIVE,4.79176993,134.03502,116.6,4.52,14.287,fpflags=co,kepler
11080405,planet,kepler_cumulative_koi,CONFIRMED,25.1933989,146.4301,481.2,4.62,15.629,multi-KOI star (kepid shared across KOIs),kepler
5529738,unknown,kepler_cumulative_koi,FALSE POSITIVE,0.759762021,131.79506,227.0,4.912,14.871,FALSE POSITIVE with no fpflag set; defaulted to unknown,kepler
10059645,planet,kepler_cumulative_koi,CONFIRMED,6.49441464,132.25189,357.3,2.344,15.602,,kepler
5364071,planet,kepler_cumulative_koi,CONFIRMED,2.576571021,172.126911,852.8,1.5997,15.264,multi-KOI star (kepid shared across KOIs),kepler
7183745,planet,kepler_cumulative_koi,CONFIRMED,28.4750006,154.5706,763.8,4.718,15.86,multi-KOI star (kepid shared across KOIs),kepler
8212002,planet,kepler_cumulative_koi,CONFIRMED,14.7966306,142.74484,56.1,5.613,11.714,multi-KOI star (kepid shared across KOIs),kepler
8004903,planet,kepler_cumulative_koi,CONFIRMED,11.25401871,136.8901,433.4,4.759,15.166,,kepler
8883329,planet,kepler_cumulative_koi,CONFIRMED,9.18244299,134.04601,87.6,4.318,13.223,multi-KOI star (kepid shared across KOIs),kepler
8883329,planet,kepler_cumulative_koi,CONFIRMED,14.6134781,140.41368,72.8,5.266,13.223,multi-KOI star (kepid shared across KOIs),kepler
3644653,blend,kepler_cumulative_koi,FALSE POSITIVE,119.682075,176.0877,1704.1,31.28,15.903,fpflags=co+nt,kepler
11253827,planet,kepler_cumulative_koi,CONFIRMED,42.9923284,162.50532,1120.1,4.726,11.921,multi-KOI star (kepid shared across KOIs),kepler
5514383,planet,kepler_cumulative_koi,CONFIRMED,6.88341278,172.66227,487.4,2.0674,10.868,,kepler
10747445,eb,kepler_cumulative_koi,FALSE POSITIVE,4.593595496,134.88971,45034.0,2.7468,16.444,fpflags=ss,kepler
8022489,planet,kepler_cumulative_koi,CONFIRMED,197.5111484,272.3864,2575.6,11.106,13.349,multi-KOI star (kepid shared across KOIs),kepler
8022489,planet,kepler_cumulative_koi,CONFIRMED,11.1726723,140.00764,76.8,6.106,13.349,multi-KOI star (kepid shared across KOIs),kepler
8022489,planet,kepler_cumulative_koi,CONFIRMED,2.53573284,133.01581,68.0,3.989,13.349,multi-KOI star (kepid shared across KOIs),kepler
9209624,planet,kepler_cumulative_koi,CONFIRMED,6.79164656,136.48519,102.6,3.343,13.987,multi-KOI star (kepid shared across KOIs),kepler
9209624,planet,kepler_cumulative_koi,CONFIRMED,11.8376933,142.21212,92.9,3.381,13.987,multi-KOI star (kepid shared across KOIs),kepler
3354846,planet,kepler_cumulative_koi,CONFIRMED,18.5525162,135.51322,771.5,4.385,15.714,,kepler
8478994,planet,kepler_cumulative_koi,CONFIRMED,13.3669309,184.0734,12.2,3.733,9.705,multi-KOI star (kepid shared across KOIs),kepler
3946023,blend,kepler_cumulative_koi,FALSE POSITIVE,1.045492348,132.27517,28.7,2.933,12.804,fpflags=co+ss,kepler
7183745,planet,kepler_cumulative_koi,CONFIRMED,4.86634094,353.34131,366.7,1.885,15.86,multi-KOI star (kepid shared across KOIs),kepler
9177629,planet,kepler_cumulative_koi,CONFIRMED,5.60402307,133.82508,224.9,1.0273,13.713,,kepler
7778767,planet,kepler_cumulative_koi,CONFIRMED,13.0313583,144.11544,573.3,4.521,15.829,multi-KOI star (kepid shared across KOIs),kepler
7515762,planet,kepler_cumulative_koi,CONFIRMED,40.9905002,132.4136,297.3,7.336,15.272,,kepler
5942949,planet,kepler_cumulative_koi,CONFIRMED,57.2932309,146.23112,773.6,4.878,15.699,,kepler
12120307,planet,kepler_cumulative_koi,CONFIRMED,8.00504749,138.71228,187.5,3.32,14.79,multi-KOI star (kepid shared across KOIs),kepler
12120307,planet,kepler_cumulative_koi,CONFIRMED,12.13070414,139.89855,211.2,3.843,14.79,multi-KOI star (kepid shared across KOIs),kepler
12120307,planet,kepler_cumulative_koi,CONFIRMED,5.61357653,131.81669,162.3,2.905,14.79,multi-KOI star (kepid shared across KOIs),kepler
9777251,blend,kepler_cumulative_koi,FALSE POSITIVE,1.33255087,132.059,123.3,3.565,15.053,fpflags=co,kepler
6864893,blend,kepler_cumulative_koi,FALSE POSITIVE,40.8792243,163.41583,413.6,7.005,14.923,fpflags=co+ss,kepler
11701407,planet,kepler_cumulative_koi,CONFIRMED,18.8262877,134.70322,795.8,2.344,15.279,,kepler
11288051,planet,kepler_cumulative_koi,CONFIRMED,3.41045981,131.58062,136.2,2.866,14.139,multi-KOI star (kepid shared across KOIs),kepler
10813132,planet,kepler_cumulative_koi,CONFIRMED,4.76702759,132.69368,163.4,2.013,14.431,,kepler
5857540,planet,kepler_cumulative_koi,CONFIRMED,13.62801048,135.45073,912.8,3.5374,15.462,,kepler
7289317,planet,kepler_cumulative_koi,CONFIRMED,16.83203175,140.53041,326.0,4.031,14.834,multi-KOI star (kepid shared across KOIs),kepler
6500206,eb,kepler_cumulative_koi,FALSE POSITIVE,13.37499553,142.38153,458.1,1.639,14.738,fpflags=ss,kepler
5545815,blend,kepler_cumulative_koi,FALSE POSITIVE,4.35370136,134.09426,168.9,1.913,14.685,fpflags=co,kepler
3116302,unknown,kepler_cumulative_koi,FALSE POSITIVE,134.96694,205.9674,68.4,18.43,13.314,FALSE POSITIVE with no fpflag set; defaulted to unknown,kepler
7879433,planet,kepler_cumulative_koi,CONFIRMED,1.385787741,135.49119,85.4,1.6449,14.131,,kepler
9205907,planet,kepler_cumulative_koi,CONFIRMED,12.02295362,136.20687,778.6,1.2667,15.646,,kepler
8463346,planet,kepler_cumulative_koi,CONFIRMED,16.79716262,134.0417,1023.8,3.83,15.856,multi-KOI star (kepid shared across KOIs),kepler
5364071,planet,kepler_cumulative_koi,CONFIRMED,18.59611518,141.26331,813.8,2.3052,15.264,multi-KOI star (kepid shared across KOIs),kepler
10489206,planet,kepler_cumulative_koi,CONFIRMED,5.77440326,132.96695,245.3,1.768,14.752,multi-KOI star (kepid shared across KOIs),kepler
7531677,blend,kepler_cumulative_koi,FALSE POSITIVE,2.622134451,131.87323,128.2,4.735,13.915,fpflags=co,kepler
10068659,planet,kepler_cumulative_koi,CONFIRMED,11.47685263,139.63194,240.6,2.756,15.051,,kepler
9718379,blend,kepler_cumulative_koi,FALSE POSITIVE,40.0088894,141.74475,582.3,3.616,15.04,fpflags=co+ss,kepler
4055774,blend,kepler_cumulative_koi,FALSE POSITIVE,6.58738839,133.35768,258.5,4.758,15.575,fpflags=co,kepler
6670075,blend,kepler_cumulative_koi,FALSE POSITIVE,0.759706632,131.7692,39.7,1.0896,12.438,fpflags=co+ss,kepler
